area,mode,Year,Age,Male,Female
13,3,2032,56,463367,454819
13,3,2032,57,474543,475121
13,3,2032,58,477747,482352
13,3,2032,59,480649,489539
13,3,2032,60,494437,505278
13,3,2032,61,507790,521250
13,3,2032,62,548367,561893
13,3,2032,63,561401,579058
13,3,2032,64,573830,596443
13,3,2032,65,550120,580407
13,3,2032,66,526335,564161
13,3,2032,67,485232,534786
13,3,2032,68,462489,518723
13,3,2032,69,439992,502613
13,3,2032,70,415735,478221
13,3,2032,71,391549,454286
13,3,2032,72,361047,416647
13,3,2032,73,338087,394575
13,3,2032,74,315706,373098
13,3,2032,75,301712,366363
13,3,2032,76,287102,358835
13,3,2032,77,287407,374139
13,3,2032,78,271224,364700
13,3,2032,79,254914,354685
13,3,2032,80,222795,320331
13,3,2032,81,193246,287643
13,3,2032,82,161930,249637
13,3,2032,83,138644,221709
13,3,2032,84,117983,195817
13,3,2032,85,96651,166535
13,3,2032,86,78348,140672
13,3,2032,87,59962,112460
13,3,2032,88,47616,93814
13,3,2032,89,37427,77789
13,3,2032,90,30566,67322
13,3,2032,91,24564,57584
13,3,2032,92,20449,50530
13,3,2032,93,15961,42267
13,3,2032,94,12281,34961
13,3,2032,95,9041,28458
13,3,2032,96,6560,22897
13,3,2032,97,4743,18700
13,3,2032,98,3350,14723
13,3,2032,99,2335,11466
13,3,2032,100,1592,9821
13,3,2033,16,430739,374159
13,3,2033,17,441301,381459
13,3,2033,18,448226,385550
13,3,2033,19,450971,386017
13,3,2033,20,449629,382988
13,3,2033,21,443431,375865
13,3,2033,22,432671,364956
13,3,2033,23,546143,467233
13,3,2033,24,528677,453351
13,3,2033,25,511141,439088
13,3,2033,26,493958,424995
13,3,2033,27,477273,411257
13,3,2033,28,463667,399574
13,3,2033,29,447986,386598
13,3,2033,30,432825,374029
13,3,2033,31,414112,359208
13,3,2033,32,396199,344965
13,3,2033,33,348176,301793
13,3,2033,34,333098,289810
13,3,2033,35,318655,278288
13,3,2033,36,347665,309172
13,3,2033,37,379284,343457
13,3,2033,38,451476,421225
13,3,2033,39,492492,467904
13,3,2033,40,537203,519742
13,3,2033,41,573776,560998
13,3,2033,42,612785,605507
13,3,2033,43,696014,698384
13,3,2033,44,743175,753683
13,3,2033,45,793396,813265
13,3,2033,46,754427,772273
13,3,2033,47,717207,733230
13,3,2033,48,630976,642277
13,3,2033,49,599565,609652
13,3,2033,50,569499,578598
13,3,2033,51,547099,551613
13,3,2033,52,525295,525790
13,3,2033,53,493018,484198
13,3,2033,54,472848,461330
13,3,2033,55,453212,439413
13,3,2033,56,456974,446430
13,3,2033,57,460418,453389
13,3,2033,58,471224,473489
13,3,2033,59,474121,480558
13,3,2033,60,476502,487538
13,3,2033,61,489435,502981
13,3,2033,62,501916,518645
13,3,2033,63,541230,558832
13,3,2033,64,553291,575656
13,3,2033,65,564624,592514
13,3,2033,66,540327,576006
13,3,2033,67,516048,559334
13,3,2033,68,474905,529691
13,3,2033,69,451864,513287
13,3,2033,70,428873,496750
13,3,2033,71,404018,471963
13,3,2033,72,379396,447704
13,3,2033,73,348813,410028
13,3,2033,74,325689,387768
13,3,2033,75,303041,365989
13,3,2033,76,288366,358559
13,3,2033,77,273241,350400
13,3,2033,78,272374,364519
13,3,2033,79,255980,354565
13,3,2033,80,239209,343538
13,3,2033,81,207516,308591
13,3,2033,82,178682,275644
13,3,2033,83,148634,237965
13,3,2033,84,126350,210239
13,3,2033,85,106537,184626
13,3,2033,86,86283,156038
13,3,2033,87,69163,130990
13,3,2033,88,52341,104071
13,3,2033,89,41107,86294
13,3,2033,90,31873,70940
13,3,2033,91,25601,60698
13,3,2033,92,20240,51341
13,3,2033,93,16576,44550
13,3,2033,94,12728,36851
13,3,2033,95,9634,30142
13,3,2033,96,6977,24262
13,3,2033,97,4981,19304
13,3,2033,98,3542,15590
13,3,2033,99,2461,12137
13,3,2033,100,1777,10993
13,3,2034,16,416334,363433
13,3,2034,17,430670,374115
13,3,2034,18,441219,381406
13,3,2034,19,448132,385488
13,3,2034,20,450868,385950
13,3,2034,21,449521,382922
13,3,2034,22,443318,375798
13,3,2034,23,432556,364891
13,3,2034,24,545990,467149
13,3,2034,25,528523,453263
13,3,2034,26,510987,438993
13,3,2034,27,493804,424893
13,3,2034,28,477118,411148
13,3,2034,29,463512,399460
13,3,2034,30,447830,386480
13,3,2034,31,432669,373912
13,3,2034,32,413956,359093
13,3,2034,33,396044,344850
13,3,2034,34,348035,301690
13,3,2034,35,332950,289702
13,3,2034,36,318493,278172
13,3,2034,37,347465,309028
13,3,2034,38,379043,343280
13,3,2034,39,451161,420989
13,3,2034,40,492105,467616
13,3,2034,41,536719,519389
13,3,2034,42,573195,560583
13,3,2034,43,612095,605021
13,3,2034,44,695155,697783
13,3,2034,45,742139,752966
13,3,2034,46,792122,812392
13,3,2034,47,753057,771352
13,3,2034,48,715756,732268
13,3,2034,49,629575,641360
13,3,2034,50,598030,608692
13,3,2034,51,567765,577587
13,3,2034,52,545176,550554
13,3,2034,53,523200,524689
13,3,2034,54,490822,483103
13,3,2034,55,470485,460182
13,3,2034,56,450665,438194
13,3,2034,57,454124,445066
13,3,2034,58,457262,451876
